nombre_del_hotel,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,comentario_media_hotel
Barceló Valencia,España,,3,Persona que viaja sola,Muy buena opción por comodidad y amabilidad del personal,"El hotel es muy cómodo y bien ubicado. El desayuno es muy completo, variado y de calidad. Las habitaciones son amplias, cómodas e impolutas. El personal ha sido amabilísimo durante toda mi estancia. El menú para las cenas es bastante completo y a precio razonable. Todo muy bien.",No tengo ninguna queja.,10.0,2025-05-08,Fabuloso
Barceló Valencia,España,,2,pareja,Magnífica en todos los sentidos,Constatar que Valencia tenga alojamientos de excelencia a precio razonable,Nada puedo consignar como respuesta pues todo es óptimo,10.0,2025-05-08,Fabuloso
Barceló Valencia,Perú,,5,pareja,Valencia,"Todo!!! El rooftop espectacular… muy buen ambiente 
El desayuno super variado y muy rico!!",Todo ok,10.0,2025-05-06,Fabuloso
Barceló Valencia,España,,2,pareja,Agradable,Cómodo bien ubicado,El aire acondicionado el primer día no funcionaba bien,9.0,2025-05-04,Fabuloso
Barceló Valencia,Argentina,,2,Persona que viaja sola,Excepcional,,"Buenas noches, no me gusto que no aclaren que tipo de bebida era la que estaba incluida por estar hospedado, pague un trago como si no fuera huésped,  gracias",10.0,2025-05-04,Fabuloso
Barceló Valencia,Chile,2 habitaciones Dobles Deluxe comunicadas,2,pareja,Muy bien,Todo,Nada,8.0,2025-05-03,Fabuloso
Barceló Valencia,España,,2,grupo,Excepcional,La atención del personal,Se escucha tráfico,10.0,2025-04-27,Fabuloso
Barceló Valencia,España,,3,pareja,Fantástico,"La ubicación, la tranquilidad y el trato del personal .",La poca intimidad de la zona de aseo en la habitación.,9.0,2025-04-25,Fabuloso
Barceló Valencia,Perú,,2,pareja,"Hotel cómodo, bien ubicado, buena atención, buen restaurante, buen desayuno y buena comida, muy limpio",La atención calidad y oportuna de todo el personal,Todo OK,10.0,2025-04-13,Fabuloso
Barceló Valencia,España,,2,pareja,Excelente,Excelente servicio. El hostel está hermoso . Nos llevamos unas experiencias de lujo. Si eres huésped tienes prioridad en la terraza hermosa que tiene en el 10m piso.,,10.0,2025-04-08,Fabuloso
Barceló Valencia,España,,2,pareja,Muy bien,,El aire acondicionado es malo,8.0,2025-04-07,Fabuloso
Barceló Valencia,Chile,,6,pareja,Excepcional,"Dormitorios muy cómodo y amplio , muy buen servicio de desayunos",,10.0,2025-03-23,Fabuloso
Barceló Valencia,España,,1,grupo,Excepcional,Todo fenomenal,,10.0,2025-03-13,Fabuloso
Barceló Valencia,España,,1,Persona que viaja sola,Cómoda,Super agradecida ya que tuve que dejar la habitación super temprano y me prepararon una bolsa con el desayuno para que pudiera desayunar a pesar de que aun no estaba abierto el restaurante,,9.0,2025-03-04,Fabuloso
Barceló Valencia,España,,1,pareja,Excepcional,"El trato del personal fue excelente. Desayuno espectacular, saludable, con batidos detox... Superó mis expectativas. 
Impresionante rooftop.
Volvería a alojarme en este hotel, por lo tanto, lo recomiendo.",,10.0,2025-02-22,Fabuloso
Barceló Valencia,España,,1,Persona que viaja sola,Estancia Valencia,"Amplitud de la habitación, desayuno.",Zona de gimnasio pequeña.,8.0,2025-02-05,Fabuloso
Barceló Valencia,Argentina,,3,familia,Fantástico,Las instalaciones del hotel,Esta un poco alejado del centro historico,9.0,2025-02-04,Fabuloso
Barceló Valencia,España,,1,pareja,HOTEL MUY COMPLETO Y MUY BUENA ATENCIÓN,"Hotel muy completo y con unos excelentes servicios.
Atención del personal muy buena.
Habitación amplia y con excelentes vistas a la Ciudad de las ciencias
Ubicación perfecta pata la ciudad de las ciencias",Algo alejado del centro histórico de la ciudad. Decidimos ir andando  y es un paseo de una media hora pero cómodo al ir paralelo al cauce Del Río Turia.,10.0,2025-02-02,Fabuloso
Barceló Valencia,España,,1,Persona que viaja sola,Fantástico,Desayuno muy bueno,"Horario del gimnasio, para viajes de trabajo sería bueno que abriera antes.",9.0,2025-01-28,Fabuloso
Barceló Valencia,España,,1,pareja,Excepcional,"La cama , el desayuno , las vistas ... todo perfecto",,10.0,2025-01-27,Fabuloso
Barceló Valencia,España,,1,pareja,Fantástico,Todo,Nada,9.0,2025-01-26,Fabuloso
Barceló Valencia,España,,1,pareja,Comodo y eficaz,Desayuno muy bueno la ubicacion excelente,"La poca insonorización de las ventanas en las habitaciones , se oye todo de fuera.",9.0,2025-01-26,Fabuloso
Barceló Valencia,España,,2,Persona que viaja sola,Espectacular,"La habitación, muy amplia y funcional. La cama, muy cómoda. Y se agradece el hervidor con café e infusiones.
El desayuno es espectacular, con una gran variedad donde elegir y con alimentos de gran calidad. Impresionante también la terraza rooftop, con vistas de 270º. Y el personal, muy amable y atento, tanto el de recepción, como el del comedor y el de limpieza. Un lugar para volver.",,10.0,2025-01-24,Fabuloso
Barceló Valencia,Italia,,1,Persona que viaja sola,Excepcional,Me gusto esta todo limpio,,10.0,2025-01-17,Fabuloso
Barceló Valencia,España,,1,pareja,"Agradecer mucho el trato de laura en recepción . Amable,nos dio la oportunidad de ser vip en un dia muy especial,atenta","Todo una maravilla, personal instalación ,son muy amables y servíciales. Solo tuvimos un problemas en la habitación con el agua caliente pero nos cambiaron a otra habitación.",En general todo perfecto…el tena de la bañera nos lo solucionaron de forma muy satisfactoria,8.0,2025-01-14,Fabuloso
Barceló Valencia,España,,1,pareja,"Ubicación, buena; comodidad, excelente; mantenimiento del hotel, genial.","El Barceló de Valencia siempre es una buena opción si corres en Valencia, ya sea 10K, 21K o Maratón. Instalaciones cuidadas y mantenidas. Muy importante esto último.

El personal es amable, los baños están cuidados y limpios, y las camas/almohadas son cómodas. Nada de folios que apenas te dejan dormir.

Si acaso el único ""pero"" que le doy al hotel es quizás la insonorización para el ruido del tráfico. Recomiendo que os alojéis en una habitación ""sin vistas"", es decir, en la parte trasera del edificio.","Todo esta correctísimo, salvo, en ocasiones, el tráfico abundante que tienen los ascensores, pues mucha gente sube a la azotea a tomar copas.",8.0,2025-01-13,Fabuloso
Barceló Valencia,España,,2,pareja,Estancia en Barceló Valencia,"Habitación muy bien pero el Baño algo pequeño y echo de menos un bide 
El restaurante más que  bien y el desayuno maravilloso
El parking incómodo y con plazas muy justas",El parking del hotel con plazas muy peequeñas e incómodas,9.0,2024-12-25,Fabuloso
Barceló Valencia,Colombia,,1,pareja,Excelente estancia.,Excelentes.,Todo perfecto. No tengo ninguna queja.,10.0,2024-12-08,Fabuloso
Barceló Valencia,España,,2,pareja,Placentera y relajante,"El desayuno es muy variado y todo fresco y súper bien preparado Javier, el chico es muy amable y prepara el desayuno que da gusto!!!","Que la ducha no tenía gel, lo he tenido que pedir hasta en 4 oportunidades para que finalmente lo llevaran",10.0,2024-11-12,Fabuloso
Barceló Valencia,Suiza,,3,pareja,Muy bien,Todo bien,"Deberían renovar las bañeras, estaba toda pelada",8.0,2024-11-11,Fabuloso
Barceló Valencia,Colombia,,1,pareja,Excelente hotel,Todo. Excelente ubicación. Servicio. El desayuno espectacular.,No hay nada que no me gustara,10.0,2024-10-20,Fabuloso
Barceló Valencia,España,,1,pareja,Fantástico,"El personal es muy amable, el trato es excelente y el desayuno perfecto.",La bañera no es de la calidad del resto de las instalaciones.,9.0,2024-10-13,Fabuloso
Barceló Valencia,España,,2,pareja,Una delicia en Valencia,"La habitación y la cama, era muy grande y cómoda.","Quizá la piscina un poco pequeña, pero para estar en la azotea lo considero razonable.",8.0,2024-09-30,Fabuloso
Barceló Valencia,Colombia,,3,pareja,Un confortable hotel con una excelente ubicación!,"Excelente desayuno, muy atenta la persona encargada de preparar los huevos, el personal de la recepción muy amable y atentos a solucionar cualquier inquietud, la ubicación es excelente  !",,10.0,2024-09-25,Fabuloso
Barceló Valencia,España,,2,pareja,Exepcional,La atencion al cliente,,10.0,2024-09-16,Fabuloso
Barceló Valencia,España,,2,familia,Excepcional,"El desayuno exquisito, la ubicación excelente",,10.0,2024-09-10,Fabuloso
Barceló Valencia,España,,1,pareja,Excepcional,"Las instalaciones, sobre todo el bar de la azotea",,10.0,2024-09-09,Fabuloso
Barceló Valencia,España,,1,pareja,Inolvidable,"Las vistas, la habitación y el trato con el cliente.",,10.0,2024-09-01,Fabuloso
Barceló Valencia,España,,3,familia,Un excelente hotel con personales sumamente capacitados y muy muy amables y atentos,"Un hotel 5 estrellas para mí la
Atención de los personales súper amables muy atentos 
La calidad de la comida genial 
Me gustó todooo",No me gustó volver a casa jajajaja,10.0,2024-08-30,Fabuloso
Barceló Valencia,España,,1,pareja,"Buen hotel, limpio y cómodo","Nos alojamos ahí siempre que vamos a Valencia, nos gusta el hotel",Nada en especial,9.0,2024-08-24,Fabuloso
Barceló Valencia,España,,1,Persona que viaja sola,Buena atención y calidad en Valencia,"El hotel esta muy bien situado. Tuve la suerte de recibir el trato VIP por un día y claro que voy a decir malo del alojamiento. Habitación super nueva y espaciosa, la piscina perfecta para refrescarte y el servicio genial. El restaurante muy rico buen servicio.","Simplemente a modo de recomendación eché de menos alguna opción de comida saludable en la azotea del hotel, fuera de lo que es el restaurante de la planta baja, que como dije comí muy bien.",10.0,2024-08-20,Fabuloso
Barceló Valencia,España,2 habitaciones Dobles Deluxe comunicadas,1,familia,Muy buena,Casi todo en general muy agradable!!!,Las almoadas!!!,9.0,2024-08-17,Fabuloso
Barceló Valencia,España,,2,pareja,Excelente,"Muy buena ubicación, alrededores con parking gratuito, muy cómodo.",,10.0,2024-08-17,Fabuloso
Barceló Valencia,España,,1,pareja,Excepcional,"El trato excelente de todo el personal, la habitación más grande de lo que esperaba, la terraza de la planta 10 es un espectáculo. Todo perfecto",,10.0,2024-08-15,Fabuloso
Barceló Valencia,Perú,,2,pareja,Una maravillosa estancia en Valencia,"Bien ubicado, trato cordial, limpio",Todo me gustó,10.0,2024-08-14,Fabuloso
Barceló Valencia,Canadá,,3,pareja,Excepcional,"Buena Ubicación, Desayuno excelente , Personal de servicio excelente trato.",,10.0,2024-08-13,Fabuloso
Barceló Valencia,Panamá,,2,familia,Volvería a Valencia nuevamente y me quedaría aquí.,"La estadia fue perfecta, el hotel está perfectamente ubicado y todas las instalaciones están espectaculares.",,10.0,2024-08-06,Fabuloso
Barceló Valencia,Alemania,,3,grupo,Buena ubicación,"Fuimos a un concierto a la ciudad de las ciencias y las artes y tienen una excelente ubicación. 
El bar de la azotea es muy recomendable para pasar una linda tardn la ciudad.",,9.0,2024-08-03,Fabuloso
Barceló Valencia,España,,2,pareja,Excelente,"Instalaciones, sitio",,10.0,2024-07-27,Fabuloso
Barceló Valencia,España,,1,familia,Espectacular,"La calidad del servicio por parte de la recepcionista fue clave; asimismo, la habitación fue de diez y las zonas comunes también de la misma tipología.",No tengo queja de nada.,10.0,2024-07-27,Fabuloso
Barceló Valencia,Chile,2 habitaciones Dobles Deluxe comunicadas,3,familia,Muy recomendable,"Ubicación, estilo y habitaciones amplias",Gimnasio y piscina chicas. Falta personal en el resto,9.0,2024-07-22,Fabuloso
Barceló Valencia,España,,2,familia,Agradable,La ubicación limpieza y simpatía del personal,"Un poco caro,la piscina pequeñísima y faltan salas para reunirse la familia lasmeeting rooms son para eventos",8.0,2024-07-22,Fabuloso
Barceló Valencia,España,2 habitaciones Dobles Deluxe comunicadas,1,familia,Excepcional,El diseño de las habitaciones,,10.0,2024-07-21,Fabuloso
Barceló Valencia,Chile,,3,pareja,Excepcional,"El desayuno excepcionalmente bueno. Y notable la atención del personal también en ese servicio, súper atentos y amables. Llama la atención. Felicitaciones.",,10.0,2024-07-12,Fabuloso
Barceló Valencia,España,,1,pareja,Excepcional,"Todo en general, servicios, facilidades, limpieza, personal, etc..",Nada,10.0,2024-07-07,Fabuloso
Barceló Valencia,España,,1,familia,"Repetiremos , muy buen hotel.","En general es un hotel de 10 , limpieza, trato del personal de recepción , las habitaciones modernas y limpias con todos los servicios , además tener enfrente el Oceanografic es un lujo. El desayuno buffet de los mejores que hemos visto , cantidad, calidad y reposición.
Además el hotel cuenta en su ultima planta con una piscina y un mirador con Bar para poder tomarte algo mientras ves el skyline de Valencia. Cuentas con parking para el coche aunque por los alrededores hay bastante sitio libre siempre y tiene 4 plazas reservadas para coches eléctricos. Volveremos a repetir en el hotel si vamos a la misma zona.",,10.0,2024-07-04,Fabuloso
Barceló Valencia,España,,1,pareja,Fantástico,"El desayuno tiene gran variedad de fruta y comida. El cocinero de la plancha es realmente atento, sabía lo que quería otro viajero antes de que llegara, al recordar la petición del día anterior.",,9.0,2024-07-01,Fabuloso
Barceló Valencia,España,,2,grupo,Súper estancia en Valencia.,"Ubicación genial. El trato del personal también muy bien. La habitación súper grande y cómoda , repetiremos.",Todo genial.,10.0,2024-07-01,Fabuloso
Barceló Valencia,Colombia,,2,familia,Excelente alojamiento. Mejorar ciertas cosas pero excelente opción,"Hotel muy bueno, habitaciones cómodas ubicación perfecta y atención personal",Piscina muy pequeña. Ascensores muy lentos para todo el hotel. Y el agua caliente de la ducha iba y venía mientras estaba duchando,10.0,2024-06-25,Fabuloso
Barceló Valencia,España,,2,pareja,Magnifico hotel para escapada,"El personal muy amable, la habitación muy cómoda y con muy buenas vistas además de bien insonorizada. Desayuno fabuloso. Junto a la ciudad de las artes y con un autobús en la misma puerta que lleva al centro (Ayuntamiento) y a la playa de la Malvarosa. Tiene una terraza fantástica para disfrutar de la puesta de sol tomando un cocktel.",El personal de seguridad.,9.0,2024-06-20,Fabuloso
Barceló Valencia,España,,4,pareja,Garantía de confort y relax.,"Habitación amplia, limpia y tranquila.",,9.0,2024-06-18,Fabuloso
